,year,region_description,area_description,brand_description,product_description,product_price
16625,2021,Goldfields-Esperance,Boulder,Caltex,Diesel,133.606
16626,2021,Goldfields-Esperance,Boulder,Caltex,ULP,132.952
16627,2021,Goldfields-Esperance,Boulder,Coles Express,Diesel,142.639
16628,2021,Goldfields-Esperance,Boulder,Coles Express,PULP,160.26
16629,2021,Goldfields-Esperance,Boulder,Coles Express,ULP,143.894
16630,2021,Goldfields-Esperance,Boulder,Puma,Diesel,134.002
16631,2021,Goldfields-Esperance,Boulder,United,98 RON,166.571
16632,2021,Goldfields-Esperance,Boulder,United,Diesel,141.506
16633,2021,Goldfields-Esperance,Boulder,United,PULP,156.571
16634,2021,Goldfields-Esperance,Boulder,United,ULP,142.841
16635,2021,Goldfields-Esperance,Coolgardie,Ampol,98 RON,181.276
16636,2021,Goldfields-Esperance,Coolgardie,Ampol,Brand Diesel,158.262
16637,2021,Goldfields-Esperance,Coolgardie,Ampol,Diesel,154.893
16638,2021,Goldfields-Esperance,Coolgardie,Ampol,PULP,173.276
16639,2021,Goldfields-Esperance,Coolgardie,Ampol,ULP,160.276
16640,2021,Goldfields-Esperance,Coolgardie,Caltex,98 RON,158.033
16641,2021,Goldfields-Esperance,Coolgardie,Caltex,Brand Diesel,138.292
16642,2021,Goldfields-Esperance,Coolgardie,Caltex,Diesel,135.292
16643,2021,Goldfields-Esperance,Coolgardie,Caltex,PULP,150.033
16644,2021,Goldfields-Esperance,Coolgardie,Caltex,ULP,137.033
16645,2021,Goldfields-Esperance,Coolgardie,Vibe,Diesel,142.132
16646,2021,Goldfields-Esperance,Coolgardie,Vibe,ULP,144.739
16647,2021,Goldfields-Esperance,Esperance,Ampol,98 RON,185.872
16648,2021,Goldfields-Esperance,Esperance,Ampol,Brand Diesel,156.255
16649,2021,Goldfields-Esperance,Esperance,Ampol,Diesel,152.686
16650,2021,Goldfields-Esperance,Esperance,Ampol,LPG,130.411
16651,2021,Goldfields-Esperance,Esperance,Ampol,PULP,177.872
16652,2021,Goldfields-Esperance,Esperance,Ampol,ULP,164.872
16653,2021,Goldfields-Esperance,Esperance,BP,98 RON,169.462
16654,2021,Goldfields-Esperance,Esperance,BP,Brand Diesel,144.372
16655,2021,Goldfields-Esperance,Esperance,BP,Diesel,142.397
16656,2021,Goldfields-Esperance,Esperance,BP,ULP,151.462
16657,2021,Goldfields-Esperance,Esperance,Caltex,98 RON,164.448
16658,2021,Goldfields-Esperance,Esperance,Caltex,Brand Diesel,139.784
16659,2021,Goldfields-Esperance,Esperance,Caltex,Diesel,136.125
16660,2021,Goldfields-Esperance,Esperance,Caltex,LPG,124.823
16661,2021,Goldfields-Esperance,Esperance,Caltex,PULP,156.448
16662,2021,Goldfields-Esperance,Esperance,Caltex,ULP,143.448
16663,2021,Goldfields-Esperance,Esperance,Coles Express,Diesel,144.189
16664,2021,Goldfields-Esperance,Esperance,Coles Express,PULP,168.654
16665,2021,Goldfields-Esperance,Esperance,Coles Express,ULP,151.864
16666,2021,Goldfields-Esperance,Esperance,Puma,98 RON,167.652
16667,2021,Goldfields-Esperance,Esperance,Puma,Diesel,143.582
16668,2021,Goldfields-Esperance,Esperance,Puma,ULP,150.012
16669,2021,Goldfields-Esperance,Esperance,Shell,Diesel,135.468
16670,2021,Goldfields-Esperance,Kalgoorlie,Ampol,98 RON,173.741
16671,2021,Goldfields-Esperance,Kalgoorlie,Ampol,Brand Diesel,155.082
16672,2021,Goldfields-Esperance,Kalgoorlie,Ampol,Diesel,153.392
16673,2021,Goldfields-Esperance,Kalgoorlie,Ampol,PULP,167.091
16674,2021,Goldfields-Esperance,Kalgoorlie,Ampol,ULP,152.741
16675,2021,Goldfields-Esperance,Kalgoorlie,BP,98 RON,164.155
16676,2021,Goldfields-Esperance,Kalgoorlie,BP,Diesel,143.173
16677,2021,Goldfields-Esperance,Kalgoorlie,BP,ULP,144.155
16678,2021,Goldfields-Esperance,Kalgoorlie,Caltex,98 RON,156.818
16679,2021,Goldfields-Esperance,Kalgoorlie,Caltex,Brand Diesel,135.223
16680,2021,Goldfields-Esperance,Kalgoorlie,Caltex,PULP,148.818
16681,2021,Goldfields-Esperance,Kalgoorlie,Caltex,ULP,135.818
16682,2021,Goldfields-Esperance,Kalgoorlie,Caltex Woolworths,Brand Diesel,142.589
16683,2021,Goldfields-Esperance,Kalgoorlie,Caltex Woolworths,PULP,156.779
16684,2021,Goldfields-Esperance,Kalgoorlie,Caltex Woolworths,ULP,143.779
16685,2021,Goldfields-Esperance,Kalgoorlie,Eagle,Diesel,139.329
16686,2021,Goldfields-Esperance,Kalgoorlie,Eagle,ULP,134.704
16687,2021,Goldfields-Esperance,Kalgoorlie,Independent,LPG,114.0
16688,2021,Goldfields-Esperance,Kalgoorlie,Liberty,98 RON,159.616
16689,2021,Goldfields-Esperance,Kalgoorlie,Liberty,Diesel,137.132
16690,2021,Goldfields-Esperance,Kalgoorlie,Liberty,ULP,139.24
16691,2021,Goldfields-Esperance,Kalgoorlie,Puma,98 RON,163.961
16692,2021,Goldfields-Esperance,Kalgoorlie,Puma,Diesel,142.809
16693,2021,Goldfields-Esperance,Kalgoorlie,Puma,ULP,143.88
16694,2021,Goldfields-Esperance,Kambalda,BP,98 RON,164.22
16695,2021,Goldfields-Esperance,Kambalda,BP,Diesel,143.372
16696,2021,Goldfields-Esperance,Kambalda,BP,ULP,144.22
16697,2021,Goldfields-Esperance,Munglinup,BP,Diesel,147.888
16698,2021,Goldfields-Esperance,Munglinup,BP,ULP,153.214
16699,2021,Goldfields-Esperance,Norseman,BP,98 RON,180.255
16700,2021,Goldfields-Esperance,Norseman,BP,Brand Diesel,159.117
16701,2021,Goldfields-Esperance,Norseman,BP,Diesel,156.117
16702,2021,Goldfields-Esperance,Norseman,BP,LPG,140.889
16703,2021,Goldfields-Esperance,Norseman,BP,ULP,164.306
16704,2021,Goldfields-Esperance,Norseman,Caltex,98 RON,184.95
16705,2021,Goldfields-Esperance,Norseman,Caltex,Brand Diesel,158.325
16706,2021,Goldfields-Esperance,Norseman,Caltex,Diesel,156.061
16707,2021,Goldfields-Esperance,Norseman,Caltex,LPG,137.274
16708,2021,Goldfields-Esperance,Norseman,Caltex,ULP,163.95
16709,2021,Goldfields-Esperance,Ravensthorpe,BP,98 RON,170.049
16710,2021,Goldfields-Esperance,Ravensthorpe,BP,Diesel,152.142
16711,2021,Goldfields-Esperance,Ravensthorpe,BP,ULP,152.515
16712,2021,Goldfields-Esperance,Ravensthorpe,Eagle,98 RON,165.975
16713,2021,Goldfields-Esperance,Ravensthorpe,Eagle,Diesel,150.049
16714,2021,Goldfields-Esperance,Ravensthorpe,Eagle,ULP,150.183
16715,2021,Great Southern,Albany,BP,98 RON,160.229
16716,2021,Great Southern,Albany,BP,Diesel,143.813
16717,2021,Great Southern,Albany,BP,ULP,144.066
16718,2021,Great Southern,Albany,Caltex,98 RON,162.139
16719,2021,Great Southern,Albany,Caltex,Brand Diesel,140.661
16720,2021,Great Southern,Albany,Caltex,Diesel,147.79
16721,2021,Great Southern,Albany,Caltex,LPG,126.537
16722,2021,Great Southern,Albany,Caltex,PULP,160.464
16723,2021,Great Southern,Albany,Caltex,ULP,144.696
16724,2021,Great Southern,Albany,Caltex Woolworths,98 RON,160.242
16725,2021,Great Southern,Albany,Caltex Woolworths,Brand Diesel,138.863
16726,2021,Great Southern,Albany,Caltex Woolworths,LPG,126.636
16727,2021,Great Southern,Albany,Caltex Woolworths,PULP,153.242
16728,2021,Great Southern,Albany,Caltex Woolworths,ULP,140.242
16729,2021,Great Southern,Albany,Coles Express,98 RON,160.546
16730,2021,Great Southern,Albany,Coles Express,Brand Diesel,147.891
16731,2021,Great Southern,Albany,Coles Express,Diesel,136.239
16732,2021,Great Southern,Albany,Coles Express,PULP,154.59
16733,2021,Great Southern,Albany,Coles Express,ULP,137.59
16734,2021,Great Southern,Albany,Independent,Diesel,143.803
16735,2021,Great Southern,Albany,Independent,PULP,155.662
16736,2021,Great Southern,Albany,Independent,ULP,146.137
16737,2021,Great Southern,Albany,Liberty,98 RON,158.996
16738,2021,Great Southern,Albany,Liberty,Brand Diesel,138.953
16739,2021,Great Southern,Albany,Liberty,Diesel,137.66
16740,2021,Great Southern,Albany,Liberty,PULP,151.226
16741,2021,Great Southern,Albany,Liberty,ULP,139.687
16742,2021,Great Southern,Albany,Puma,98 RON,160.222
16743,2021,Great Southern,Albany,Puma,Diesel,141.762
16744,2021,Great Southern,Albany,Puma,PULP,154.062
16745,2021,Great Southern,Albany,Puma,ULP,143.95
16746,2021,Great Southern,Albany,Shell,98 RON,161.043
16747,2021,Great Southern,Albany,Shell,Diesel,139.136
16748,2021,Great Southern,Albany,Shell,ULP,140.939
16749,2021,Great Southern,Albany,United,98 RON,157.638
16750,2021,Great Southern,Albany,United,Diesel,138.809
16751,2021,Great Southern,Albany,United,E85,201.9
16752,2021,Great Southern,Albany,United,PULP,154.643
16753,2021,Great Southern,Albany,United,ULP,138.625
16754,2021,Great Southern,Denmark,BP,98 RON,161.266
16755,2021,Great Southern,Denmark,BP,Diesel,140.388
16756,2021,Great Southern,Denmark,BP,ULP,141.266
16757,2021,Great Southern,Denmark,Shell,98 RON,161.365
16758,2021,Great Southern,Denmark,Shell,Diesel,140.284
16759,2021,Great Southern,Denmark,Shell,ULP,141.378
16760,2021,Great Southern,Denmark,United,98 RON,156.85
16761,2021,Great Southern,Denmark,United,Diesel,138.07
16762,2021,Great Southern,Denmark,United,ULP,138.85
16763,2021,Great Southern,Kojonup,Caltex,98 RON,167.201
16764,2021,Great Southern,Kojonup,Caltex,Brand Diesel,145.217
16765,2021,Great Southern,Kojonup,Caltex,ULP,146.061
16766,2021,Great Southern,Kojonup,Shell,98 RON,162.403
16767,2021,Great Southern,Kojonup,Shell,Diesel,142.788
16768,2021,Great Southern,Kojonup,Shell,LPG,156.202
16769,2021,Great Southern,Kojonup,Shell,ULP,146.176
16770,2021,Great Southern,Kojonup,United,98 RON,161.081
16771,2021,Great Southern,Kojonup,United,Diesel,140.326
16772,2021,Great Southern,Kojonup,United,ULP,141.046
16773,2021,Great Southern,Mt Barker,BP,98 RON,162.678
16774,2021,Great Southern,Mt Barker,BP,Diesel,141.845
16775,2021,Great Southern,Mt Barker,BP,ULP,143.317
16776,2021,Great Southern,Mt Barker,Independent,Diesel,138.978
16777,2021,Great Southern,Mt Barker,Independent,PULP,158.538
16778,2021,Great Southern,Mt Barker,Independent,ULP,141.017
16779,2021,Great Southern,Mt Barker,United,98 RON,160.526
16780,2021,Great Southern,Mt Barker,United,Diesel,138.911
16781,2021,Great Southern,Mt Barker,United,LPG,124.993
16782,2021,Great Southern,Mt Barker,United,PULP,152.598
16783,2021,Great Southern,Mt Barker,United,ULP,140.526
16784,2021,Kimberley,Broome,BP,98 RON,183.95
16785,2021,Kimberley,Broome,BP,Diesel,161.17
16786,2021,Kimberley,Broome,BP,PULP,173.565
16787,2021,Kimberley,Broome,BP,ULP,162.774
16788,2021,Kimberley,Broome,Caltex,Brand Diesel,159.804
16789,2021,Kimberley,Broome,Caltex,PULP,173.941
16790,2021,Kimberley,Broome,Caltex,ULP,160.941
16791,2021,Kimberley,Broome,Caltex Woolworths,Brand Diesel,158.201
16792,2021,Kimberley,Broome,Caltex Woolworths,LPG,151.437
16793,2021,Kimberley,Broome,Caltex Woolworths,PULP,172.403
16794,2021,Kimberley,Broome,Caltex Woolworths,ULP,159.403
16795,2021,Kimberley,Broome,Coles Express,Diesel,158.065
16796,2021,Kimberley,Broome,Coles Express,PULP,176.521
16797,2021,Kimberley,Broome,Coles Express,ULP,159.521
16798,2021,Kimberley,Broome,Shell,98 RON,175.953
16799,2021,Kimberley,Broome,Shell,Diesel,154.381
16800,2021,Kimberley,Broome,Shell,ULP,156.055
16801,2021,Kimberley,Broome,United,Diesel,152.868
16802,2021,Kimberley,Broome,United,PULP,166.624
16803,2021,Kimberley,Broome,United,ULP,154.553
16804,2021,Kimberley,Derby,BP,Diesel,170.508
16805,2021,Kimberley,Derby,BP,PULP,184.089
16806,2021,Kimberley,Derby,BP,ULP,174.245
16807,2021,Kimberley,Derby,Shell,Diesel,170.9
16808,2021,Kimberley,Derby,Shell,ULP,173.456
16809,2021,Kimberley,Fitzroy Cross,BP,Diesel,164.443
16810,2021,Kimberley,Fitzroy Cross,BP,PULP,189.021
16811,2021,Kimberley,Fitzroy Cross,BP,ULP,181.428
16812,2021,Kimberley,Fitzroy Cross,Caltex,Diesel,159.394
16813,2021,Kimberley,Fitzroy Cross,Coles Express,Diesel,159.273
16814,2021,Kimberley,Fitzroy Cross,Coles Express,PULP,195.329
16815,2021,Kimberley,Fitzroy Cross,Coles Express,ULP,178.329
16816,2021,Kimberley,Fitzroy Cross,Independent,Diesel,145.204
16817,2021,Kimberley,Fitzroy Cross,Independent,ULP,171.427
16818,2021,Kimberley,Kununurra,BP,Diesel,141.083
16819,2021,Kimberley,Kununurra,Coles Express,Diesel,144.965
16820,2021,Kimberley,Kununurra,Coles Express,PULP,162.565
16821,2021,Kimberley,Kununurra,Coles Express,ULP,145.565
16822,2021,Kimberley,Kununurra,Independent,Diesel,134.645
16823,2021,Kimberley,Kununurra,Independent,ULP,136.73
16824,2021,Kimberley,Kununurra,Puma,98 RON,186.209
16825,2021,Kimberley,Kununurra,Puma,Diesel,143.584
16826,2021,Kimberley,Kununurra,Puma,LPG,149.9
16827,2021,Kimberley,Kununurra,Puma,PULP,158.209
16828,2021,Kimberley,Kununurra,Puma,ULP,144.271
16829,2021,Metro,East/Hills,7-Eleven,98 RON,163.687
16830,2021,Metro,East/Hills,7-Eleven,Brand Diesel,136.453
16831,2021,Metro,East/Hills,7-Eleven,PULP,156.817
16832,2021,Metro,East/Hills,7-Eleven,ULP,144.817
16833,2021,Metro,East/Hills,Ampol,98 RON,176.005
16834,2021,Metro,East/Hills,Ampol,Brand Diesel,152.27
16835,2021,Metro,East/Hills,Ampol,Diesel,148.129
16836,2021,Metro,East/Hills,Ampol,LPG,122.043
16837,2021,Metro,East/Hills,Ampol,PULP,167.976
16838,2021,Metro,East/Hills,Ampol,ULP,153.976
16839,2021,Metro,East/Hills,BP,98 RON,165.472
16840,2021,Metro,East/Hills,BP,Brand Diesel,141.026
16841,2021,Metro,East/Hills,BP,Diesel,140.001
16842,2021,Metro,East/Hills,BP,LPG,106.772
16843,2021,Metro,East/Hills,BP,PULP,158.119
16844,2021,Metro,East/Hills,BP,ULP,144.737
16845,2021,Metro,East/Hills,Better Choice,98 RON,164.421
16846,2021,Metro,East/Hills,Better Choice,Diesel,135.001
16847,2021,Metro,East/Hills,Better Choice,LPG,107.189
16848,2021,Metro,East/Hills,Better Choice,PULP,156.95
16849,2021,Metro,East/Hills,Better Choice,ULP,144.001
16850,2021,Metro,East/Hills,Caltex,98 RON,164.022
16851,2021,Metro,East/Hills,Caltex,Brand Diesel,139.757
16852,2021,Metro,East/Hills,Caltex,Diesel,134.876
16853,2021,Metro,East/Hills,Caltex,LPG,104.27
16854,2021,Metro,East/Hills,Caltex,PULP,155.487
16855,2021,Metro,East/Hills,Caltex,ULP,141.861
16856,2021,Metro,East/Hills,Caltex Woolworths,98 RON,166.325
16857,2021,Metro,East/Hills,Caltex Woolworths,Brand Diesel,137.711
16858,2021,Metro,East/Hills,Caltex Woolworths,PULP,159.325
16859,2021,Metro,East/Hills,Caltex Woolworths,ULP,146.325
16860,2021,Metro,East/Hills,Coles Express,98 RON,167.676
16861,2021,Metro,East/Hills,Coles Express,Diesel,136.403
16862,2021,Metro,East/Hills,Coles Express,LPG,96.635
16863,2021,Metro,East/Hills,Coles Express,PULP,160.42
16864,2021,Metro,East/Hills,Coles Express,ULP,144.89
16865,2021,Metro,East/Hills,FastFuel 24/7,Diesel,128.03
16866,2021,Metro,East/Hills,FastFuel 24/7,PULP,141.916
16867,2021,Metro,East/Hills,FastFuel 24/7,ULP,129.916
16868,2021,Metro,East/Hills,Independent,98 RON,151.458
16869,2021,Metro,East/Hills,Independent,Diesel,135.039
16870,2021,Metro,East/Hills,Independent,ULP,138.461
16871,2021,Metro,East/Hills,Liberty,Diesel,145.649
16872,2021,Metro,East/Hills,Liberty,ULP,148.768
16873,2021,Metro,East/Hills,Puma,98 RON,164.907
16874,2021,Metro,East/Hills,Puma,Diesel,136.243
16875,2021,Metro,East/Hills,Puma,LPG,108.138
16876,2021,Metro,East/Hills,Puma,PULP,155.25
16877,2021,Metro,East/Hills,Puma,ULP,142.508
16878,2021,Metro,East/Hills,Shell,98 RON,161.791
16879,2021,Metro,East/Hills,Shell,Brand Diesel,140.331
16880,2021,Metro,East/Hills,Shell,Diesel,135.088
16881,2021,Metro,East/Hills,Shell,PULP,152.787
16882,2021,Metro,East/Hills,Shell,ULP,140.781
16883,2021,Metro,East/Hills,United,Diesel,139.978
16884,2021,Metro,East/Hills,United,LPG,114.397
16885,2021,Metro,East/Hills,United,PULP,160.431
16886,2021,Metro,East/Hills,United,ULP,145.054
16887,2021,Metro,East/Hills,Vibe,98 RON,157.461
16888,2021,Metro,East/Hills,Vibe,Brand Diesel,139.627
16889,2021,Metro,East/Hills,Vibe,Diesel,135.336
16890,2021,Metro,East/Hills,Vibe,PULP,151.004
16891,2021,Metro,East/Hills,Vibe,ULP,137.47
16892,2021,Metro,Mandurah,Mobil,98 RON,183.133
16893,2021,Metro,Mandurah,Mobil,Diesel,152.267
16894,2021,Metro,Mandurah,Mobil,PULP,175.133
16895,2021,Metro,Mandurah,Mobil,ULP,161.133
16896,2021,Metro,North of River,7-Eleven,98 RON,162.032
16897,2021,Metro,North of River,7-Eleven,Brand Diesel,136.638
16898,2021,Metro,North of River,7-Eleven,PULP,155.163
16899,2021,Metro,North of River,7-Eleven,ULP,143.163
16900,2021,Metro,North of River,Ampol,98 RON,176.343
16901,2021,Metro,North of River,Ampol,Brand Diesel,149.82
16902,2021,Metro,North of River,Ampol,Diesel,151.219
16903,2021,Metro,North of River,Ampol,LPG,112.736
16904,2021,Metro,North of River,Ampol,PULP,168.132
16905,2021,Metro,North of River,Ampol,ULP,154.443
16906,2021,Metro,North of River,BP,98 RON,167.157
16907,2021,Metro,North of River,BP,Brand Diesel,142.06
16908,2021,Metro,North of River,BP,Diesel,137.316
16909,2021,Metro,North of River,BP,LPG,102.548
16910,2021,Metro,North of River,BP,PULP,159.157
16911,2021,Metro,North of River,BP,ULP,146.197
16912,2021,Metro,North of River,Better Choice,98 RON,158.455
16913,2021,Metro,North of River,Better Choice,Diesel,134.238
16914,2021,Metro,North of River,Better Choice,LPG,99.648
16915,2021,Metro,North of River,Better Choice,PULP,151.747
16916,2021,Metro,North of River,Better Choice,ULP,139.747
16917,2021,Metro,North of River,Caltex,98 RON,160.024
16918,2021,Metro,North of River,Caltex,Brand Diesel,134.101
16919,2021,Metro,North of River,Caltex,Diesel,134.627
16920,2021,Metro,North of River,Caltex,LPG,103.152
16921,2021,Metro,North of River,Caltex,PULP,152.077
16922,2021,Metro,North of River,Caltex,ULP,138.07
16923,2021,Metro,North of River,Caltex Woolworths,98 RON,163.085
16924,2021,Metro,North of River,Caltex Woolworths,Brand Diesel,137.906
16925,2021,Metro,North of River,Caltex Woolworths,LPG,107.051
16926,2021,Metro,North of River,Caltex Woolworths,PULP,156.374
16927,2021,Metro,North of River,Caltex Woolworths,ULP,143.198
16928,2021,Metro,North of River,Coles Express,98 RON,167.806
16929,2021,Metro,North of River,Coles Express,Brand Diesel,145.813
16930,2021,Metro,North of River,Coles Express,Diesel,138.91
16931,2021,Metro,North of River,Coles Express,LPG,104.804
16932,2021,Metro,North of River,Coles Express,PULP,160.666
16933,2021,Metro,North of River,Coles Express,ULP,145.164
16934,2021,Metro,North of River,Kwikfuel,98 RON,143.112
16935,2021,Metro,North of River,Kwikfuel,Diesel,128.467
16936,2021,Metro,North of River,Kwikfuel,PULP,135.112
16937,2021,Metro,North of River,Kwikfuel,ULP,124.112
16938,2021,Metro,North of River,Liberty,98 RON,157.413
16939,2021,Metro,North of River,Liberty,Brand Diesel,135.289
16940,2021,Metro,North of River,Liberty,Diesel,132.701
16941,2021,Metro,North of River,Liberty,PULP,148.185
16942,2021,Metro,North of River,Liberty,ULP,136.646
16943,2021,Metro,North of River,Mogas,Diesel,130.261
16944,2021,Metro,North of River,Mogas,ULP,133.499
16945,2021,Metro,North of River,Puma,98 RON,165.17
16946,2021,Metro,North of River,Puma,Diesel,137.356
16947,2021,Metro,North of River,Puma,LPG,107.233
16948,2021,Metro,North of River,Puma,PULP,156.837
16949,2021,Metro,North of River,Puma,ULP,142.875
16950,2021,Metro,North of River,Shell,98 RON,167.824
16951,2021,Metro,North of River,Shell,Brand Diesel,143.496
16952,2021,Metro,North of River,Shell,Diesel,132.434
16953,2021,Metro,North of River,Shell,PULP,151.175
16954,2021,Metro,North of River,Shell,ULP,140.989
16955,2021,Metro,North of River,United,98 RON,157.953
16956,2021,Metro,North of River,United,Brand Diesel,141.477
16957,2021,Metro,North of River,United,Diesel,136.359
16958,2021,Metro,North of River,United,E85,201.322
16959,2021,Metro,North of River,United,LPG,101.914
16960,2021,Metro,North of River,United,PULP,148.989
16961,2021,Metro,North of River,United,ULP,138.504
16962,2021,Metro,North of River,Vibe,98 RON,159.27
16963,2021,Metro,North of River,Vibe,Brand Diesel,136.932
16964,2021,Metro,North of River,Vibe,Diesel,135.817
16965,2021,Metro,North of River,Vibe,LPG,94.395
16966,2021,Metro,North of River,Vibe,PULP,156.691
16967,2021,Metro,North of River,Vibe,ULP,139.277
16968,2021,Metro,North of River,Wesco,Diesel,155.478
16969,2021,Metro,North of River,Wesco,PULP,167.547
16970,2021,Metro,North of River,Wesco,ULP,153.733
16971,2021,Metro,South of River,7-Eleven,98 RON,161.999
16972,2021,Metro,South of River,7-Eleven,Brand Diesel,137.738
16973,2021,Metro,South of River,7-Eleven,PULP,155.115
16974,2021,Metro,South of River,7-Eleven,ULP,143.115
16975,2021,Metro,South of River,Ampol,98 RON,175.028
16976,2021,Metro,South of River,Ampol,Brand Diesel,150.828
16977,2021,Metro,South of River,Ampol,Diesel,149.7
16978,2021,Metro,South of River,Ampol,LPG,113.101
16979,2021,Metro,South of River,Ampol,PULP,167.395
16980,2021,Metro,South of River,Ampol,ULP,153.213
16981,2021,Metro,South of River,Atlas,98 RON,156.518
16982,2021,Metro,South of River,Atlas,Brand Diesel,138.632
16983,2021,Metro,South of River,Atlas,Diesel,136.045
16984,2021,Metro,South of River,Atlas,PULP,149.965
16985,2021,Metro,South of River,Atlas,ULP,139.527
16986,2021,Metro,South of River,BP,98 RON,166.866
16987,2021,Metro,South of River,BP,Brand Diesel,142.686
16988,2021,Metro,South of River,BP,Diesel,138.878
16989,2021,Metro,South of River,BP,LPG,102.298
16990,2021,Metro,South of River,BP,PULP,158.72
16991,2021,Metro,South of River,BP,ULP,145.65
16992,2021,Metro,South of River,Better Choice,98 RON,160.682
16993,2021,Metro,South of River,Better Choice,Brand Diesel,147.734
16994,2021,Metro,South of River,Better Choice,Diesel,136.342
16995,2021,Metro,South of River,Better Choice,LPG,102.303
16996,2021,Metro,South of River,Better Choice,PULP,153.68
16997,2021,Metro,South of River,Better Choice,ULP,141.68
16998,2021,Metro,South of River,Caltex,98 RON,164.087
16999,2021,Metro,South of River,Caltex,Brand Diesel,139.582
17000,2021,Metro,South of River,Caltex,Diesel,136.434
17001,2021,Metro,South of River,Caltex,LPG,105.906
17002,2021,Metro,South of River,Caltex,PULP,156.204
17003,2021,Metro,South of River,Caltex,ULP,142.27
17004,2021,Metro,South of River,Caltex Woolworths,98 RON,162.69
17005,2021,Metro,South of River,Caltex Woolworths,Brand Diesel,137.8
17006,2021,Metro,South of River,Caltex Woolworths,LPG,107.805
17007,2021,Metro,South of River,Caltex Woolworths,PULP,155.587
17008,2021,Metro,South of River,Caltex Woolworths,ULP,142.587
17009,2021,Metro,South of River,Coles Express,98 RON,167.97
17010,2021,Metro,South of River,Coles Express,Brand Diesel,146.891
17011,2021,Metro,South of River,Coles Express,Diesel,138.642
17012,2021,Metro,South of River,Coles Express,LPG,98.018
17013,2021,Metro,South of River,Coles Express,PULP,161.066
17014,2021,Metro,South of River,Coles Express,ULP,144.907
17015,2021,Metro,South of River,Costco,98 RON,141.104
17016,2021,Metro,South of River,Costco,Brand Diesel,124.92
17017,2021,Metro,South of River,Costco,ULP,125.262
17018,2021,Metro,South of River,Gull,Diesel,128.43
17019,2021,Metro,South of River,Gull,PULP,143.945
17020,2021,Metro,South of River,Gull,ULP,132.17
17021,2021,Metro,South of River,Independent,98 RON,172.382
17022,2021,Metro,South of River,Independent,Diesel,138.29
17023,2021,Metro,South of River,Independent,LPG,103.627
17024,2021,Metro,South of River,Independent,PULP,151.324
17025,2021,Metro,South of River,Independent,ULP,144.369
17026,2021,Metro,South of River,Liberty,98 RON,152.486
17027,2021,Metro,South of River,Liberty,Brand Diesel,134.004
17028,2021,Metro,South of River,Liberty,Diesel,131.839
17029,2021,Metro,South of River,Liberty,LPG,97.684
17030,2021,Metro,South of River,Liberty,PULP,149.489
17031,2021,Metro,South of River,Liberty,ULP,135.216
17032,2021,Metro,South of River,Puma,98 RON,164.397
17033,2021,Metro,South of River,Puma,Diesel,136.701
17034,2021,Metro,South of River,Puma,LPG,103.787
17035,2021,Metro,South of River,Puma,PULP,157.506
17036,2021,Metro,South of River,Puma,ULP,141.919
17037,2021,Metro,South of River,Shell,98 RON,164.27
17038,2021,Metro,South of River,Shell,Brand Diesel,140.75
17039,2021,Metro,South of River,Shell,Diesel,136.387
17040,2021,Metro,South of River,Shell,PULP,149.731
17041,2021,Metro,South of River,Shell,ULP,140.34
17042,2021,Metro,South of River,United,98 RON,156.805
17043,2021,Metro,South of River,United,Brand Diesel,140.57
17044,2021,Metro,South of River,United,Diesel,135.272
17045,2021,Metro,South of River,United,E85,201.379
17046,2021,Metro,South of River,United,LPG,101.863
17047,2021,Metro,South of River,United,PULP,148.694
17048,2021,Metro,South of River,United,ULP,136.805
17049,2021,Metro,South of River,Vibe,98 RON,160.22
17050,2021,Metro,South of River,Vibe,Brand Diesel,143.152
17051,2021,Metro,South of River,Vibe,Diesel,135.001
17052,2021,Metro,South of River,Vibe,LPG,104.329
17053,2021,Metro,South of River,Vibe,PULP,154.128
17054,2021,Metro,South of River,Vibe,ULP,140.053
17055,2021,Metro,South of River,WA Fuels,Diesel,129.722
17056,2021,Mid-West,Dongara,BP,98 RON,167.996
17057,2021,Mid-West,Dongara,BP,Diesel,142.027
17058,2021,Mid-West,Dongara,BP,LPG,133.13
17059,2021,Mid-West,Dongara,BP,ULP,145.114
17060,2021,Mid-West,Dongara,Caltex,Diesel,147.353
17061,2021,Mid-West,Dongara,Caltex,PULP,165.569
17062,2021,Mid-West,Dongara,Caltex,ULP,150.974
17063,2021,Mid-West,Geraldton,Ampol,98 RON,170.126
17064,2021,Mid-West,Geraldton,Ampol,Brand Diesel,148.789
17065,2021,Mid-West,Geraldton,Ampol,Diesel,142.788
17066,2021,Mid-West,Geraldton,Ampol,PULP,158.761
17067,2021,Mid-West,Geraldton,Ampol,ULP,149.551
17068,2021,Mid-West,Geraldton,BOC,LPG,114.211
17069,2021,Mid-West,Geraldton,BP,98 RON,166.375
17070,2021,Mid-West,Geraldton,BP,Brand Diesel,143.692
17071,2021,Mid-West,Geraldton,BP,Diesel,143.562
17072,2021,Mid-West,Geraldton,BP,ULP,147.507
17073,2021,Mid-West,Geraldton,Caltex,98 RON,166.334
17074,2021,Mid-West,Geraldton,Caltex,Brand Diesel,142.577
17075,2021,Mid-West,Geraldton,Caltex,Diesel,143.829
17076,2021,Mid-West,Geraldton,Caltex,ULP,146.889
17077,2021,Mid-West,Geraldton,Caltex Woolworths,Brand Diesel,140.754
